H_estimate,H_error,mu,sigma,T
-0.441758,0.000412134,0.822348,0.625342,0.000901102
-0.441846,0.000408603,0.82101,0.625073,0.000901102
-0.441907,0.000405765,0.821087,0.623445,0.000901102
-0.442218,0.000404795,0.819766,0.623959,0.000890735
-0.44227,0.000400626,0.818084,0.624308,0.000890735
-0.442593,0.000400881,0.818084,0.624308,0.000890735
-0.442946,0.000400705,0.819066,0.624182,0.000890735
-0.442725,0.000409779,0.819066,0.624182,0.000890735
-0.44247,0.000394272,0.818704,0.623946,0.000890735
-0.442834,0.000394844,0.818535,0.622197,0.000890735
-0.441785,0.000400112,0.818004,0.623053,0.000890735
-0.4431,0.000386925,0.816502,0.622601,0.000890735
-0.44316,0.000376731,0.814962,0.622221,0.000890735
-0.443134,0.000378454,0.812888,0.620983,0.000890735
-0.443547,0.00037889,0.812888,0.620983,0.000890735
-0.44309,0.00039384,0.8126,0.621348,0.000890735
-0.443792,0.000388458,0.81345,0.621363,0.000890735
-0.443198,0.000384832,0.81373,0.62204,0.000890735
-0.444517,0.000372154,0.813679,0.620237,0.000890735
-0.443218,0.000392075,0.812397,0.621177,0.000890735
-0.444187,0.000380347,0.812105,0.623056,0.000890735
-0.443482,0.000375852,0.812596,0.621292,0.000890735
-0.44307,0.000390885,0.812757,0.622084,0.000890735
-0.444335,0.00037212,0.811915,0.620938,0.000890735
-0.444097,0.000374163,0.811259,0.620097,0.000890735
-0.44365,0.000386178,0.813002,0.619928,0.000890735
-0.443616,0.000387152,0.81265,0.620799,0.000890735
-0.443681,0.000391763,0.814304,0.621267,0.000890735
-0.443297,0.000392419,0.81208,0.62207,0.000890735
-0.443369,0.000389696,0.812088,0.622695,0.000890735
-0.444123,0.000372845,0.812088,0.622695,0.000890735
-0.443915,0.000380176,0.812059,0.62245,0.000890735
-0.444137,0.000378162,0.812184,0.622559,0.000890735
-0.44337,0.000393304,0.812428,0.621569,0.000890735
-0.443398,0.000381594,0.812253,0.619661,0.000890735
-0.443954,0.000379047,0.812476,0.62065,0.000890735
-0.444022,0.000379151,0.812408,0.620428,0.000890735
-0.444132,0.000372846,0.812051,0.619226,0.000890735
-0.443122,0.000392335,0.811489,0.620363,0.000890735
-0.443869,0.000376009,0.81124,0.620416,0.000890735
-0.443379,0.000385381,0.81124,0.620416,0.000890735
-0.443911,0.000367365,0.809781,0.619817,0.000890735
-0.44411,0.000376575,0.809781,0.619817,0.000890735
-0.444283,0.00037143,0.810066,0.618872,0.000890735
-0.444212,0.000368628,0.809948,0.618232,0.000890735
-0.444158,0.000368796,0.809948,0.618232,0.000890735
-0.44358,0.000372131,0.810633,0.617454,0.000890735
-0.443792,0.000377801,0.809734,0.619593,0.000890735
-0.443635,0.000378091,0.809891,0.620262,0.000890735
-0.444039,0.000372419,0.810037,0.619223,0.000890735
-0.44411,0.000385719,0.807987,0.620059,0.000890735
-0.444505,0.00036921,0.807987,0.620059,0.000890735
-0.444151,0.000370316,0.805949,0.619319,0.000890735
-0.443962,0.000372638,0.806053,0.619513,0.000880488
-0.443734,0.000378379,0.806796,0.618615,0.000880488
-0.444462,0.000369556,0.806796,0.618615,0.000880488
-0.444289,0.000366,0.806797,0.618083,0.000880488
-0.44446,0.000369792,0.806797,0.618083,0.000880488
-0.44428,0.000356315,0.80743,0.617769,0.000880488
-0.444783,0.000361927,0.807712,0.617373,0.000880488
-0.444328,0.000364047,0.80779,0.619401,0.000880488
-0.444713,0.000365515,0.806913,0.618665,0.000880488
-0.443924,0.000375322,0.806693,0.62024,0.000880488
-0.443911,0.00036909,0.807305,0.621158,0.000880488
-0.443855,0.000376609,0.805858,0.622297,0.000880488
-0.444844,0.000386052,0.805715,0.621861,0.000880488
-0.44409,0.00036534,0.803218,0.620962,0.000880488
-0.444058,0.000369912,0.803857,0.621306,0.000880488
-0.444655,0.000368157,0.804739,0.620904,0.000880488
-0.444353,0.000368648,0.805639,0.621111,0.000880488
-0.443659,0.0003827,0.806749,0.623338,0.000880488
-0.444335,0.000379865,0.806913,0.622796,0.000880488
-0.44387,0.000377685,0.808016,0.620837,0.000880488
-0.443928,0.000371757,0.807484,0.620675,0.000880488
-0.444103,0.000379551,0.80968,0.621107,0.000880488
-0.443976,0.000376943,0.808882,0.621499,0.000880488
-0.4442,0.000371994,0.808882,0.621499,0.000880488
-0.443851,0.000380389,0.808284,0.622575,0.000880488
-0.443776,0.000391358,0.806031,0.624816,0.000880488
-0.443745,0.000388025,0.806031,0.624816,0.000880488
-0.443363,0.000386838,0.805619,0.62457,0.000880488
-0.442802,0.000399272,0.806514,0.624356,0.000880488
-0.443794,0.000374793,0.807646,0.622115,0.000880488
-0.443467,0.000388535,0.807166,0.621674,0.000880488
-0.443532,0.000383303,0.807259,0.622459,0.000880488
-0.444637,0.000368057,0.806803,0.619684,0.000880488
-0.444445,0.000374595,0.80759,0.620578,0.000880488
-0.443906,0.000386025,0.808617,0.621413,0.000880488
-0.443786,0.000366014,0.807802,0.62069,0.000880488
-0.444203,0.000378354,0.808185,0.620034,0.000880488
-0.443952,0.00037695,0.808554,0.621651,0.000880488
-0.444058,0.000369745,0.807815,0.621848,0.000880488
-0.443774,0.000405364,0.80728,0.621908,0.000880488
-0.444021,0.000381269,0.80728,0.621908,0.000880488
-0.443983,0.000385289,0.807605,0.622135,0.000880488
-0.444228,0.00037491,0.807605,0.622135,0.000880488
-0.443881,0.000371927,0.807945,0.620758,0.000880488
-0.44383,0.000370795,0.808916,0.621097,0.000880488
-0.443263,0.000385249,0.809057,0.622339,0.000880488
-0.44384,0.000375929,0.809311,0.623757,0.000880488
-0.44363,0.000384163,0.810792,0.623793,0.000880488
-0.44405,0.000367316,0.810639,0.621732,0.000880488
-0.444108,0.000380689,0.810428,0.62196,0.000880488
-0.44373,0.000396287,0.809637,0.625005,0.000870359
-0.443656,0.000391042,0.809788,0.624111,0.000870359
-0.443935,0.000380562,0.809788,0.624111,0.000870359
-0.443629,0.000381058,0.810914,0.62348,0.000870359
-0.443713,0.000379567,0.81078,0.622562,0.000870359
-0.444155,0.000378694,0.810191,0.622191,0.000870359
-0.444214,0.000375745,0.810191,0.622191,0.000870359
-0.444169,0.000378686,0.807412,0.622346,0.000870359
-0.443919,0.00037692,0.807547,0.62239,0.000870359
-0.443525,0.000376648,0.80635,0.623664,0.000870359
-0.445139,0.000367432,0.80635,0.623664,0.000870359
-0.444374,0.000372983,0.803731,0.622937,0.000870359
-0.444014,0.000372516,0.803018,0.625237,0.000870359
-0.443847,0.000375403,0.802962,0.625404,0.000870359
-0.443743,0.000376686,0.802962,0.625404,0.000870359
-0.443568,0.000376015,0.802962,0.625404,0.000870359
-0.443772,0.000377919,0.801285,0.627059,0.000870359
-0.443675,0.000378241,0.801421,0.627544,0.000870359
-0.443361,0.000372192,0.802729,0.625876,0.000870359
-0.443805,0.000375825,0.801902,0.624992,0.000870359
-0.443474,0.000384764,0.803523,0.625189,0.000870359
-0.443036,0.000378302,0.804016,0.626545,0.000870359
-0.443223,0.000380979,0.802526,0.625137,0.000870359
-0.444176,0.000382684,0.802487,0.624664,0.000870359
-0.444514,0.000364479,0.801803,0.624017,0.000870359
-0.444009,0.000368538,0.801125,0.623446,0.000870359
-0.444325,0.000381273,0.80132,0.623938,0.000870359
-0.443706,0.000375622,0.8015,0.62551,0.000870359
-0.444227,0.000375735,0.801602,0.625928,0.000870359
-0.44369,0.000377037,0.801602,0.625928,0.000870359
-0.444574,0.000370332,0.801602,0.625928,0.000870359
-0.443337,0.000375103,0.802144,0.624954,0.000870359
-0.443194,0.000385088,0.802144,0.624954,0.000870359
-0.443653,0.000377945,0.802144,0.624954,0.000870359
-0.44444,0.000369971,0.802144,0.624954,0.000870359
-0.44365,0.000377541,0.801804,0.623226,0.000870359
-0.444333,0.00036734,0.802018,0.621344,0.000870359
-0.444051,0.000360919,0.800672,0.621507,0.000870359
-0.444877,0.000359082,0.800672,0.621507,0.000870359
-0.443923,0.000368894,0.801356,0.618752,0.000870359
-0.444667,0.000362864,0.801356,0.618752,0.000870359
-0.444549,0.000362329,0.801356,0.618752,0.000870359
-0.444757,0.000366487,0.802088,0.619029,0.000870359
-0.444101,0.000369481,0.803153,0.620941,0.000870359
-0.444634,0.000365246,0.803153,0.620941,0.000870359
-0.444191,0.000368648,0.803182,0.620636,0.000870359
-0.443927,0.000373324,0.803182,0.620636,0.000870359
-0.444169,0.000360582,0.802714,0.619545,0.000870359
-0.443982,0.000363012,0.801852,0.619198,0.000870359
-0.44438,0.000360804,0.80281,0.618919,0.000870359
-0.444231,0.000370385,0.80306,0.619587,0.000860346
-0.44411,0.000364659,0.802342,0.620716,0.000860346
-0.44448,0.000380027,0.802342,0.620716,0.000860346
-0.443758,0.000365964,0.801253,0.619844,0.000860346
-0.444269,0.000360715,0.801315,0.618899,0.000860346
-0.444252,0.000368981,0.802556,0.619852,0.000860346
-0.444017,0.000365608,0.802784,0.619688,0.000860346
-0.444336,0.000361292,0.801689,0.620449,0.000860346
-0.445283,0.000360042,0.801709,0.61924,0.000860346
-0.443852,0.000368528,0.801408,0.61956,0.000860346
-0.444749,0.000360793,0.801408,0.61956,0.000860346
-0.444333,0.000365715,0.801527,0.618136,0.000860346
-0.444247,0.00036397,0.801814,0.618408,0.000860346
-0.444715,0.000343945,0.801331,0.616704,0.000860346
-0.445068,0.000358116,0.801331,0.616704,0.000860346
-0.444034,0.000360994,0.801611,0.614671,0.000860346
-0.44438,0.000351659,0.800762,0.613889,0.000860346
-0.443746,0.000364825,0.801519,0.615409,0.000860346
-0.444484,0.000360575,0.801519,0.615409,0.000860346
-0.444814,0.000359013,0.802423,0.614756,0.000860346
-0.444435,0.000359015,0.802462,0.614535,0.000860346
-0.444039,0.000362354,0.802593,0.615509,0.000860346
-0.444934,0.000353348,0.802593,0.615509,0.000860346
-0.444329,0.000358556,0.802446,0.614866,0.000860346
-0.444075,0.000376978,0.803438,0.615164,0.000860346
-0.444216,0.000364365,0.804368,0.615762,0.000860346
-0.443974,0.000358204,0.804512,0.614458,0.000860346
-0.443852,0.000356631,0.80466,0.614716,0.000860346
-0.444233,0.000362838,0.806644,0.613063,0.000860346
-0.44465,0.000354101,0.806064,0.612011,0.000860346
-0.443765,0.000359493,0.806447,0.610469,0.000860346
-0.444644,0.000356433,0.806447,0.610469,0.000860346
-0.44411,0.000363222,0.808651,0.612607,0.000860346
-0.443962,0.000359024,0.808651,0.612607,0.000860346
-0.444886,0.000357411,0.809103,0.611831,0.000860346
-0.444883,0.000353345,0.810046,0.612537,0.000860346
-0.443716,0.000369429,0.809894,0.612723,0.000860346
-0.44334,0.000368922,0.809545,0.611153,0.000860346
-0.443491,0.000363113,0.810335,0.610413,0.000860346
-0.443627,0.000368908,0.809223,0.61083,0.000860346
-0.443959,0.000358224,0.807518,0.611314,0.000860346
-0.444552,0.000355396,0.806642,0.613491,0.000860346
-0.444298,0.00035793,0.804784,0.612384,0.000860346
-0.44452,0.000356444,0.803187,0.610597,0.000860346
-0.444663,0.000354326,0.803187,0.610597,0.000860346
-0.443992,0.000357382,0.801494,0.610348,0.000860346
-0.443641,0.000354529,0.800253,0.610157,0.000860346
-0.444236,0.000356531,0.799949,0.610282,0.000860346
-0.444486,0.000349094,0.798247,0.612446,0.000860346
-0.443745,0.000359579,0.798247,0.612446,0.000860346
-0.444202,0.000357988,0.798346,0.613212,0.000850449
-0.444538,0.000349434,0.797372,0.61331,0.000850449
-0.44468,0.00034838,0.797372,0.61331,0.000850449
-0.444333,0.000356152,0.797827,0.613919,0.000850449
-0.443922,0.000349655,0.796692,0.613085,0.000850449
-0.444642,0.000352361,0.797257,0.613599,0.000850449
-0.443856,0.000360524,0.798159,0.613718,0.000850449
-0.444156,0.000362985,0.79737,0.614286,0.000850449
-0.443573,0.000371717,0.797022,0.615409,0.000850449
-0.444445,0.000363061,0.796962,0.617943,0.000850449
-0.444574,0.000349615,0.796834,0.61714,0.000850449
-0.444541,0.000357415,0.796848,0.61685,0.000850449
-0.444365,0.000365252,0.797028,0.617412,0.000850449
-0.444386,0.000362491,0.797028,0.617412,0.000850449
-0.44474,0.000354178,0.798078,0.617659,0.000850449
-0.444248,0.000361469,0.798054,0.617785,0.000850449
-0.444677,0.000360756,0.796597,0.616756,0.000850449
-0.444063,0.000359115,0.797564,0.617451,0.000850449
-0.444253,0.000360399,0.797895,0.616858,0.000850449
-0.444242,0.00036667,0.800434,0.615445,0.000850449
-0.444511,0.000345702,0.801065,0.616906,0.000850449
-0.444246,0.0003625,0.801816,0.617062,0.000850449
-0.444677,0.00036703,0.803064,0.615805,0.000850449
-0.444946,0.000358344,0.802335,0.616282,0.000850449
-0.444935,0.000355893,0.802335,0.616282,0.000850449
-0.444679,0.000354213,0.801825,0.615689,0.000850449
-0.444946,0.000361199,0.800106,0.615716,0.000850449
-0.444053,0.00036313,0.802117,0.614267,0.000850449
-0.443917,0.000363221,0.802791,0.61457,0.000850449
-0.44496,0.0003566,0.805048,0.61431,0.000850449
-0.443754,0.000365638,0.806974,0.611924,0.000850449
-0.444292,0.00035574,0.806176,0.611967,0.000850449
-0.443824,0.000365684,0.806411,0.611055,0.000850449
-0.444165,0.000359439,0.806919,0.611305,0.000850449
-0.444154,0.000353976,0.806356,0.610785,0.000850449
-0.443749,0.000352476,0.806915,0.610528,0.000850449
-0.443615,0.000358092,0.808273,0.610506,0.000850449
-0.444043,0.000352522,0.809335,0.609939,0.000850449
-0.444116,0.000352797,0.80995,0.609437,0.000850449
-0.443994,0.000361309,0.80864,0.609422,0.000850449
-0.443814,0.000361005,0.810098,0.610967,0.000850449
-0.443087,0.000367032,0.81146,0.610961,0.000850449
-0.444036,0.000363218,0.81146,0.610961,0.000850449
-0.4443,0.000355698,0.81138,0.609083,0.000850449
-0.443813,0.000358162,0.809745,0.608781,0.000850449
-0.443534,0.000360039,0.809796,0.608764,0.000850449
-0.443885,0.00036261,0.809189,0.607799,0.000850449
-0.444154,0.00035373,0.809148,0.608382,0.000850449
-0.443702,0.000359495,0.809148,0.608382,0.000850449
-0.443813,0.000361159,0.809075,0.609053,0.000850449
-0.444177,0.000366821,0.809261,0.610237,0.000840665
-0.443817,0.000366033,0.808339,0.610862,0.000840665
-0.443581,0.000362426,0.80928,0.610242,0.000840665
-0.443676,0.00034982,0.808398,0.610488,0.000840665
-0.444466,0.000362608,0.807233,0.610214,0.000840665
-0.443833,0.000366734,0.806549,0.611012,0.000840665
-0.443992,0.000355931,0.807386,0.609075,0.000840665
-0.443203,0.000364972,0.807269,0.607157,0.000840665
-0.444579,0.000357366,0.80859,0.609975,0.000840665
-0.4442,0.000354263,0.807668,0.609241,0.000840665
-0.443613,0.000358354,0.808146,0.608405,0.000840665
-0.443646,0.00035272,0.808667,0.607606,0.000840665
-0.443805,0.00036011,0.806923,0.606346,0.000840665
-0.443706,0.000354824,0.805014,0.607689,0.000840665
-0.44323,0.000367973,0.805014,0.607689,0.000840665
-0.443775,0.000361347,0.805279,0.606874,0.000840665
-0.444206,0.000352407,0.805279,0.606874,0.000840665
-0.443813,0.00035901,0.805279,0.606874,0.000840665
-0.443668,0.000349183,0.805279,0.606874,0.000840665
-0.443274,0.000360064,0.806178,0.606465,0.000840665
-0.444028,0.000350377,0.806178,0.606465,0.000840665
-0.443524,0.000363846,0.806771,0.606705,0.000840665
-0.44337,0.000360782,0.80841,0.607594,0.000840665
-0.443398,0.00036179,0.810165,0.606978,0.000840665
-0.44361,0.0003586,0.810515,0.607199,0.000840665
-0.443229,0.000363882,0.809986,0.607463,0.000840665
-0.443558,0.000362896,0.809397,0.608556,0.000840665
-0.44443,0.00036396,0.809397,0.608556,0.000840665
-0.443188,0.000362394,0.812297,0.607574,0.000840665
-0.443219,0.000364077,0.814072,0.607102,0.000840665
-0.443471,0.000358837,0.813587,0.607171,0.000840665
-0.44366,0.000364249,0.813587,0.607171,0.000840665
-0.44319,0.000355842,0.812967,0.607144,0.000840665
-0.443734,0.000359146,0.812967,0.607144,0.000840665
-0.442449,0.000365493,0.813941,0.607019,0.000840665
-0.443341,0.000358352,0.813941,0.607019,0.000840665
-0.442744,0.000368235,0.813983,0.607421,0.000840665
-0.44367,0.000360028,0.813983,0.607421,0.000840665
-0.442804,0.000360541,0.814678,0.607783,0.000840665
-0.442939,0.000367636,0.815807,0.608727,0.000840665
-0.443475,0.000374136,0.816329,0.608214,0.000840665
-0.442953,0.000360188,0.816617,0.607497,0.000840665
-0.442907,0.000365101,0.816617,0.607497,0.000840665
-0.443172,0.000362378,0.815235,0.606579,0.000840665
-0.443055,0.000365124,0.815873,0.606181,0.000840665
-0.443626,0.000359055,0.817185,0.606927,0.000840665
-0.442696,0.000370339,0.818183,0.605844,0.000840665
-0.442555,0.000367372,0.818183,0.605844,0.000840665
-0.443053,0.000363289,0.818859,0.606072,0.000840665
-0.442513,0.000376065,0.818859,0.606072,0.000840665
-0.442228,0.000374819,0.818988,0.605528,0.000830994
-0.442374,0.000367295,0.818988,0.605528,0.000830994
-0.442387,0.000362716,0.819572,0.606109,0.000830994
-0.441844,0.000372296,0.819965,0.606203,0.000830994
-0.442018,0.000372713,0.820865,0.607023,0.000830994
-0.442432,0.000373942,0.820773,0.606855,0.000830994
-0.442283,0.000371917,0.820773,0.606855,0.000830994
-0.442088,0.000368017,0.820214,0.606878,0.000830994
-0.442573,0.00036823,0.820054,0.609258,0.000830994
-0.443106,0.000380137,0.820054,0.609258,0.000830994
-0.443044,0.000360239,0.818192,0.609006,0.000830994
-0.442733,0.000372663,0.818192,0.609006,0.000830994
-0.442758,0.000368238,0.819014,0.608174,0.000830994
-0.442977,0.000367568,0.819376,0.607477,0.000830994
-0.442734,0.000364957,0.818709,0.606464,0.000830994
-0.442272,0.000383898,0.819304,0.608689,0.000830994
-0.442735,0.000366091,0.819977,0.608247,0.000830994
-0.442211,0.000379478,0.820427,0.609739,0.000830994
-0.442642,0.000367523,0.819872,0.610438,0.000830994
-0.442368,0.000366567,0.819336,0.610055,0.000830994
-0.442685,0.000367451,0.818354,0.610394,0.000830994
-0.443198,0.000373728,0.818924,0.610928,0.000830994
-0.442178,0.0003764,0.818437,0.609105,0.000830994
-0.443187,0.000364711,0.816099,0.607468,0.000830994
-0.44293,0.000372165,0.817817,0.607171,0.000830994
-0.443742,0.000366176,0.81844,0.607015,0.000830994
-0.442939,0.000373612,0.818931,0.607071,0.000830994
-0.442914,0.000365046,0.818931,0.607071,0.000830994
-0.443095,0.000361229,0.818931,0.607071,0.000830994
-0.442252,0.00036943,0.819163,0.606595,0.000830994
-0.442495,0.0003696,0.818664,0.606086,0.000830994
-0.442931,0.00036505,0.818664,0.606086,0.000830994
-0.442442,0.000366743,0.818797,0.603884,0.000830994
-0.442098,0.000358955,0.81714,0.605292,0.000830994
-0.442243,0.000372665,0.819326,0.606612,0.000830994
-0.443494,0.000369317,0.818407,0.606825,0.000830994
-0.4427,0.000367883,0.818416,0.606321,0.000830994
-0.442709,0.000373131,0.818648,0.605623,0.000830994
-0.442166,0.000368143,0.818143,0.605632,0.000830994
-0.441583,0.000368146,0.81976,0.60495,0.000830994
-0.443095,0.000357058,0.818607,0.604887,0.000830994
-0.442671,0.000361937,0.818457,0.606781,0.000830994
-0.442272,0.000375704,0.818872,0.607079,0.000830994
-0.442226,0.000374694,0.817446,0.605828,0.000830994
-0.442864,0.000363616,0.817446,0.605828,0.000830994
-0.442692,0.000368171,0.816965,0.606554,0.000830994
-0.442281,0.000366766,0.815807,0.607288,0.000830994
-0.443134,0.000371676,0.815807,0.607288,0.000830994
-0.44275,0.000359017,0.815554,0.607152,0.000830994
-0.442414,0.000372454,0.814735,0.606879,0.000830994
-0.442607,0.000367364,0.815398,0.605808,0.000821434
-0.442315,0.000375253,0.815816,0.608223,0.000821434
-0.443019,0.000374282,0.81671,0.6095,0.000821434
-0.442434,0.000378173,0.818212,0.610617,0.000821434
-0.442547,0.000373393,0.818722,0.611526,0.000821434
-0.442788,0.00037786,0.817459,0.612293,0.000821434
-0.44289,0.000376259,0.818127,0.610901,0.000821434
-0.4428,0.000373561,0.818844,0.609749,0.000821434
-0.443182,0.000370139,0.818504,0.609822,0.000821434
-0.443023,0.000371623,0.817465,0.61059,0.000821434
-0.443278,0.000365404,0.817465,0.61059,0.000821434
-0.442722,0.000362782,0.818035,0.610716,0.000821434
-0.443427,0.000381982,0.818397,0.612049,0.000821434
-0.442754,0.000378108,0.818118,0.612144,0.000821434
-0.443103,0.000380716,0.817268,0.611498,0.000821434
-0.44368,0.000366934,0.817268,0.611498,0.000821434
-0.443086,0.000370782,0.817944,0.609913,0.000821434
-0.443751,0.000375937,0.815924,0.610237,0.000821434
-0.44361,0.000373318,0.815089,0.612536,0.000821434
-0.443627,0.000374064,0.815089,0.612536,0.000821434
-0.443629,0.0003658,0.814293,0.612358,0.000821434
-0.443492,0.000365273,0.814119,0.611386,0.000821434
-0.443419,0.000369133,0.813793,0.610485,0.000821434
-0.444005,0.000366002,0.813793,0.610485,0.000821434
-0.443338,0.000371348,0.814051,0.608813,0.000821434
-0.443971,0.00035685,0.816078,0.608424,0.000821434
-0.442192,0.000377568,0.81761,0.608164,0.000821434
-0.442224,0.000364136,0.815399,0.607806,0.000821434
