H_estimate,H_error
-0.442448,0.000382681
-0.442445,0.000382681
-0.442446,0.000382672
-0.442447,0.000382664
-0.442449,0.000382661
-0.44245,0.000382652
-0.442449,0.000382643
-0.44245,0.000382634
-0.442452,0.00038263
-0.442454,0.000382624
-0.442452,0.000382617
-0.442451,0.000382609
-0.442451,0.0003826
-0.44245,0.000382591
-0.44245,0.000382582
-0.44245,0.000382572
-0.442452,0.000382569
-0.442454,0.000382565
-0.44245,0.000382577
-0.442452,0.000382574
-0.442451,0.000382565
-0.442453,0.00038256
-0.442454,0.000382551
-0.442457,0.000382555
-0.442459,0.000382551
-0.44246,0.000382543
-0.442461,0.000382536
-0.442464,0.000382533
-0.442465,0.000382526
-0.442465,0.000382517
-0.442465,0.000382508
-0.442465,0.000382498
-0.442466,0.00038249
-0.442466,0.000382481
-0.442468,0.000382475
-0.442467,0.000382467
-0.442467,0.000382459
-0.442468,0.00038245
-0.442466,0.000382444
-0.442468,0.000382437
-0.442469,0.000382431
-0.442469,0.000382421
-0.44247,0.000382413
-0.442471,0.000382405
-0.442472,0.000382397
-0.442469,0.000382399
-0.442469,0.000382389
-0.442466,0.000382391
-0.442468,0.000382384
-0.442466,0.000382378
-0.442466,0.000382368
-0.442466,0.000382359
-0.442466,0.00038235
-0.442466,0.000382341
-0.442467,0.000382332
-0.442468,0.000382325
-0.442469,0.000382317
-0.442472,0.000382317
-0.44247,0.000382311
-0.442471,0.000382302
-0.442472,0.000382295
-0.442474,0.00038229
-0.442476,0.00038229
-0.442477,0.000382281
-0.442476,0.000382273
-0.442476,0.000382264
-0.442475,0.000382255
-0.442476,0.000382247
-0.442477,0.000382239
-0.442478,0.000382232
-0.442479,0.000382223
-0.442479,0.000382213
-0.442479,0.000382204
-0.44248,0.000382195
-0.442474,0.000382224
-0.442474,0.000382214
-0.442475,0.000382207
-0.442472,0.000382213
-0.442474,0.000382207
-0.442474,0.000382198
-0.442475,0.000382191
-0.442476,0.000382183
-0.442478,0.000382181
-0.442481,0.000382181
-0.442482,0.000382172
-0.442481,0.000382163
-0.442482,0.000382154
-0.442483,0.000382146
-0.442483,0.000382136
-0.442483,0.000382127
-0.442485,0.000382122
-0.442486,0.000382115
-0.442488,0.000382111
-0.442488,0.000382102
-0.442488,0.000382092
-0.442489,0.000382084
-0.442488,0.000382075
-0.442487,0.000382068
-0.442485,0.000382063
-0.442487,0.00038206
-0.442487,0.00038205
-0.442489,0.000382046
-0.442489,0.000382037
-0.442488,0.000382032
-0.442489,0.000382025
-0.44249,0.000382017
-0.44249,0.000382007
-0.44249,0.000381998
-0.442491,0.00038199
-0.442493,0.000381985
-0.442492,0.000381976
-0.442493,0.000381967
-0.44249,0.000381965
-0.442491,0.000381956
-0.44249,0.000381947
-0.442492,0.000381941
-0.442496,0.000381959
-0.442497,0.000381951
-0.442498,0.000381943
-0.442493,0.000381964
-0.442496,0.000381961
-0.442494,0.000381956
-0.442494,0.000381947
-0.442496,0.000381943
-0.442497,0.000381936
-0.4425,0.000381938
-0.4425,0.000381928
-0.4425,0.000381919
-0.442499,0.000381912
-0.442499,0.000381902
-0.442498,0.000381895
-0.442498,0.000381885
-0.442496,0.000381883
-0.442496,0.000381874
-0.442494,0.00038187
-0.442488,0.000381917
-0.44249,0.000381915
-0.442489,0.000381908
-0.442486,0.000381906
-0.442485,0.000381899
-0.442484,0.00038189
-0.442486,0.000381884
-0.442487,0.000381876
-0.442488,0.000381868
-0.442489,0.000381861
-0.44249,0.000381852
-0.442493,0.000381855
-0.442493,0.000381846
-0.442494,0.000381837
-0.442493,0.000381828
-0.442494,0.00038182
-0.442487,0.000381865
-0.442486,0.000381858
-0.442484,0.000381855
-0.442486,0.000381851
-0.442487,0.000381843
-0.442486,0.000381835
-0.442488,0.000381833
-0.44249,0.000381827
-0.442492,0.000381822
-0.442494,0.000381819
-0.442495,0.00038181
-0.442493,0.000381805
-0.442492,0.000381796
-0.442491,0.000381787
-0.442492,0.000381778
-0.442493,0.000381769
-0.442492,0.00038176
-0.442491,0.000381753
-0.442494,0.000381755
-0.442494,0.000381746
-0.442496,0.000381739
-0.442496,0.00038173
-0.442496,0.00038172
-0.442496,0.000381711
-0.442496,0.000381703
-0.442495,0.000381694
-0.442497,0.000381687
-0.442495,0.000381681
-0.442497,0.000381676
-0.442498,0.000381667
-0.442499,0.000381659
-0.442502,0.000381663
-0.442505,0.000381665
-0.442504,0.000381657
-0.442503,0.00038165
-0.442504,0.000381643
-0.442506,0.000381641
-0.442507,0.000381631
-0.442507,0.000381622
-0.442506,0.000381615
-0.442508,0.000381608
-0.442508,0.000381599
-0.442508,0.00038159
-0.442509,0.000381581
-0.442508,0.000381574
-0.442506,0.000381568
-0.442503,0.00038157
-0.442504,0.000381562
-0.442501,0.000381566
-0.442503,0.000381563
-0.442505,0.000381557
-0.442508,0.000381563
-0.442504,0.000381576
-0.442505,0.000381567
-0.442506,0.000381561
-0.442507,0.000381552
-0.442507,0.000381543
-0.442506,0.000381534
-0.442508,0.000381528
-0.442509,0.000381521
-0.44251,0.000381513
-0.442511,0.000381506
-0.442512,0.000381498
-0.442512,0.000381488
-0.442512,0.000381479
-0.442516,0.00038149
-0.442515,0.000381481
-0.442516,0.000381472
-0.442516,0.000381463
-0.442513,0.000381467
-0.44251,0.00038147
-0.442513,0.000381476
-0.442515,0.000381471
-0.442515,0.000381461
-0.442516,0.000381453
-0.442518,0.000381447
-0.442516,0.000381441
-0.442518,0.000381439
-0.442514,0.000381452
-0.442514,0.000381443
-0.442512,0.000381438
-0.442513,0.000381429
-0.442513,0.00038142
-0.442514,0.000381411
-0.442515,0.000381406
-0.442513,0.000381402
-0.442511,0.000381398
-0.442511,0.000381389
-0.442508,0.000381394
-0.442508,0.000381385
-0.442507,0.000381378
-0.442507,0.000381369
-0.442508,0.000381362
-0.44251,0.000381358
-0.442511,0.000381349
-0.44251,0.000381341
-0.442509,0.000381332
-0.442509,0.000381323
-0.442508,0.000381315
-0.442508,0.000381305
-0.442506,0.000381301
-0.442505,0.000381294
-0.442506,0.000381285
-0.442506,0.000381276
-0.442509,0.000381278
-0.442508,0.00038127
-0.442507,0.000381261
-0.442508,0.000381252
-0.442508,0.000381243
-0.442509,0.000381234
-0.442509,0.000381224
-0.44251,0.000381216
-0.442504,0.000381245
-0.442505,0.000381236
-0.442507,0.000381235
-0.442509,0.000381231
-0.442509,0.000381221
-0.442508,0.000381212
-0.442506,0.00038121
-0.442499,0.000381263
-0.442502,0.000381262
-0.442501,0.000381252
-0.442503,0.000381248
-0.442502,0.000381241
-0.442502,0.000381232
-0.442501,0.000381224
-0.442501,0.000381215
-0.4425,0.000381206
-0.442501,0.000381196
-0.442501,0.000381188
-0.442502,0.000381179
-0.442504,0.000381173
-0.442503,0.000381164
-0.442505,0.000381158
-0.442506,0.000381149
-0.442507,0.000381142
-0.442507,0.000381133
-0.442503,0.000381147
-0.442504,0.00038114
-0.442504,0.000381131
-0.442506,0.000381127
-0.442508,0.000381125
-0.442507,0.000381117
-0.442501,0.000381154
-0.442502,0.000381145
-0.442501,0.000381138
-0.4425,0.000381129
-0.442498,0.000381124
-0.442497,0.000381117
-0.442496,0.000381109
-0.442496,0.0003811
-0.442496,0.00038109
-0.442497,0.000381082
-0.442499,0.00038108
-0.442499,0.00038107
-0.442499,0.000381061
-0.4425,0.000381055
-0.442502,0.000381051
-0.442503,0.000381043
-0.442503,0.000381034
-0.442501,0.000381031
-0.442502,0.000381023
-0.442503,0.000381014
-0.442504,0.000381006
-0.442502,0.000380999
-0.442503,0.000380991
-0.442502,0.000380982
-0.4425,0.000380983
-0.442503,0.000380985
-0.442504,0.000380977
-0.442504,0.000380968
-0.442505,0.000380959
-0.442505,0.00038095
-0.442505,0.000380941
-0.442505,0.000380932
-0.4425,0.000380956
-0.442498,0.000380952
-0.442495,0.000380953
-0.442498,0.000380951
-0.4425,0.000380946
-0.442499,0.000380938
-0.442499,0.000380928
-0.4425,0.000380921
-0.4425,0.000380912
-0.442501,0.000380904
-0.442497,0.000380919
-0.442497,0.00038091
-0.442497,0.000380901
-0.442496,0.000380894
-0.442496,0.000380885
-0.442497,0.000380876
-0.442499,0.000380875
-0.442498,0.000380869
-0.442495,0.000380869
-0.442497,0.000380866
-0.442496,0.000380859
-0.442497,0.000380851
-0.442498,0.000380842
-0.442497,0.000380833
-0.442497,0.000380824
-0.442496,0.000380817
-0.442495,0.000380808
-0.442495,0.000380799
-0.442494,0.000380791
-0.442494,0.000380782
-0.442492,0.000380775
-0.442491,0.000380767
-0.442493,0.000380762
-0.442493,0.000380753
-0.442491,0.000380748
-0.442492,0.00038074
-0.442493,0.000380731
-0.442489,0.000380735
-0.44249,0.000380726
-0.44249,0.000380717
-0.442493,0.000380723
-0.442492,0.000380715
-0.442495,0.000380715
-0.442495,0.000380705
-0.442496,0.000380697
-0.442498,0.000380692
-0.442499,0.000380684
-0.442501,0.000380681
-0.442497,0.000380684
-0.442496,0.000380679
-0.442496,0.000380669
-0.442495,0.000380662
-0.442494,0.000380653
-0.442495,0.000380644
-0.442497,0.000380639
-0.4425,0.000380644
-0.442498,0.00038064
-0.442499,0.000380632
-0.4425,0.000380623
-0.4425,0.000380615
-0.442499,0.000380609
-0.442498,0.000380601
-0.442498,0.000380592
-0.442498,0.000380582
-0.4425,0.000380579
-0.442502,0.000380576
-0.442503,0.00038057
-0.442504,0.000380562
-0.442505,0.000380554
-0.442505,0.000380545
-0.442503,0.000380539
-0.442497,0.000380593
-0.442483,0.00038081
-0.442486,0.000380808
-0.442485,0.000380799
-0.442484,0.000380793
-0.442483,0.000380784
-0.442483,0.000380775
-0.442481,0.000380768
-0.442482,0.00038076
-0.442482,0.00038075
-0.44248,0.000380746
-0.442481,0.000380738
-0.442481,0.000380728
-0.44248,0.00038072
-0.44248,0.00038071
-0.442471,0.000380802
-0.442471,0.000380793
-0.442471,0.000380784
-0.442471,0.000380775
-0.442472,0.000380767
-0.442471,0.00038076
-0.442472,0.000380755
-0.442471,0.000380749
-0.442472,0.000380742
-0.442471,0.000380734
-0.442471,0.000380725
-0.442473,0.000380721
-0.442473,0.000380712
-0.442474,0.000380703
-0.442475,0.000380696
-0.442473,0.000380694
-0.442474,0.000380685
-0.442475,0.000380679
-0.442474,0.00038067
-0.442475,0.000380662
-0.442475,0.000380653
-0.442477,0.000380647
-0.442476,0.000380638
-0.442474,0.000380636
-0.442474,0.000380627
-0.442472,0.000380624
-0.442472,0.000380614
-0.442472,0.000380605
-0.442473,0.000380596
-0.442472,0.000380588
-0.442471,0.000380579
-0.44247,0.000380572
-0.44247,0.000380562
-0.442471,0.000380555
-0.442471,0.000380547
-0.44247,0.000380538
-0.442471,0.00038053
-0.442474,0.000380528
-0.442473,0.000380519
-0.442475,0.000380513
-0.442475,0.000380504
-0.442474,0.000380496
-0.442476,0.000380492
-0.442477,0.000380485
-0.442478,0.000380476
-0.442481,0.00038048
-0.442476,0.000380494
-0.442477,0.000380486
-0.442479,0.00038048
-0.442481,0.000380476
-0.442482,0.000380468
-0.44248,0.000380464
-0.442481,0.000380457
-0.442482,0.00038045
-0.442482,0.00038044
-0.442483,0.000380432
-0.442483,0.000380423
-0.442485,0.000380422
-0.442485,0.000380414
-0.442483,0.000380407
-0.442485,0.000380401
-0.442487,0.000380397
-0.442484,0.000380396
-0.442484,0.000380387
-0.442487,0.000380392
-0.442486,0.000380384
-0.442488,0.000380379
-0.442484,0.000380392
-0.442483,0.000380385
-0.442482,0.000380376
-0.442483,0.000380368
-0.442482,0.000380358
-0.442483,0.000380349
-0.442481,0.000380342
-0.442482,0.000380333
-0.442483,0.000380325
-0.442483,0.000380317
-0.442484,0.000380307
-0.442485,0.000380299
-0.442483,0.000380293
-0.442482,0.000380285
-0.442483,0.000380277
-0.442485,0.00038027
-0.442486,0.000380263
-0.442482,0.000380274
-0.442481,0.000380265
-0.442481,0.000380256
-0.442483,0.000380253
-0.442484,0.000380245
-0.442482,0.000380244
-0.442484,0.00038024
-0.442482,0.000380237
-0.442484,0.000380232
-0.442482,0.000380228
-0.442481,0.000380219
-0.44248,0.000380212
-0.442481,0.000380202
-0.442482,0.000380197
-0.442482,0.000380188
-0.442483,0.00038018
-0.442482,0.000380171
-0.442482,0.000380162
-0.442482,0.000380153
-0.442479,0.000380153
-0.442477,0.000380147
-0.442477,0.000380139
-0.442478,0.000380131
-0.442478,0.000380122
-0.442481,0.000380125
-0.44248,0.000380117
-0.442479,0.000380111
-0.442475,0.000380117
-0.442476,0.000380108
-0.442477,0.0003801
-0.442475,0.000380095
-0.442475,0.000380086
-0.442474,0.000380077
-0.442473,0.000380071
-0.442476,0.000380072
-0.442475,0.000380063
-0.442475,0.000380054
-0.442475,0.000380045
-0.442477,0.00038004
-0.442477,0.000380031
-0.442481,0.000380042
-0.442484,0.000380042
-0.442485,0.000380035
-0.442484,0.000380028
-0.442483,0.00038002
-0.442482,0.000380011
-0.442482,0.000380002
-0.442483,0.000379995
-0.442485,0.00037999
-0.442486,0.000379983
-0.442485,0.000379975
-0.442484,0.000379967
-0.442483,0.000379959
-0.442481,0.000379956
-0.44248,0.000379948
-0.442478,0.000379941
-0.442478,0.000379933
-0.442475,0.000379931
-0.442475,0.000379922
-0.442475,0.000379913
-0.442477,0.000379909
-0.442474,0.000379911
-0.442474,0.000379902
-0.442475,0.000379893
-0.442475,0.000379884
-0.442477,0.000379877
-0.442478,0.00037987
-0.442479,0.000379861
-0.442479,0.000379852
-0.442481,0.000379846
-0.442478,0.000379846
-0.44248,0.000379839
-0.442481,0.000379832
-0.442483,0.00037983
-0.442484,0.000379823
-0.442487,0.000379825
-0.442489,0.000379819
-0.44249,0.000379811
-0.442489,0.000379802
-0.442492,0.000379803
-0.442492,0.000379795
-0.442492,0.000379786
-0.442491,0.000379777
-0.442494,0.000379777
-0.442494,0.000379769
-0.442497,0.00037977
-0.442499,0.000379763
-0.442501,0.000379761
-0.4425,0.000379754
-0.4425,0.000379745
-0.442502,0.000379744
-0.442502,0.000379735
-0.442501,0.000379727
-0.442499,0.000379721
-0.4425,0.000379711
-0.4425,0.000379702
-0.4425,0.000379693
-0.4425,0.000379685
-0.442498,0.000379678
-0.442497,0.000379671
-0.442494,0.000379672
-0.442496,0.000379668
-0.442494,0.000379666
-0.442493,0.000379657
-0.442493,0.000379648
-0.442492,0.000379641
-0.442493,0.000379633
-0.442495,0.000379627
-0.442491,0.000379632
-0.44249,0.000379624
-0.442491,0.000379615
-0.442491,0.000379606
-0.442492,0.000379598
-0.442491,0.000379589
-0.44249,0.000379583
-0.44249,0.000379574
-0.442489,0.00037957
-0.442491,0.000379567
-0.442493,0.000379564
-0.442491,0.00037956
-0.442493,0.000379554
-0.442492,0.000379545
-0.442488,0.000379564
-0.442488,0.000379556
-0.442486,0.000379556
-0.442487,0.000379549
-0.44249,0.000379554
-0.442492,0.000379548
-0.442492,0.00037954
-0.442492,0.000379531
-0.442493,0.000379525
-0.442492,0.000379517
-0.442493,0.000379509
-0.442496,0.000379509
-0.442494,0.000379506
-0.442494,0.000379497
-0.442496,0.000379493
-0.442495,0.000379485
-0.442494,0.000379477
-0.442496,0.000379471
-0.442497,0.000379464
-0.442497,0.000379455
-0.442497,0.000379446
-0.442497,0.000379437
-0.442495,0.000379434
-0.442495,0.000379425
-0.442491,0.00037944
-0.442492,0.000379432
-0.442493,0.000379424
-0.442495,0.000379419
-0.442496,0.000379412
-0.442495,0.000379403
-0.442495,0.000379394
-0.442494,0.000379385
-0.442497,0.000379383
-0.442498,0.000379375
-0.442497,0.000379366
-0.442498,0.000379357
-0.442499,0.00037935
-0.442498,0.000379341
-0.442501,0.000379339
-0.4425,0.00037933
-0.4425,0.000379321
-0.442498,0.000379317
-0.442496,0.000379316
-0.442496,0.000379307
-0.442497,0.000379299
-0.442498,0.000379293
-0.442498,0.000379284
-0.442499,0.000379276
-0.442499,0.000379268
-0.442502,0.000379268
-0.442504,0.000379265
-0.442503,0.000379257
-0.442506,0.000379255
-0.442501,0.00037927
-0.442501,0.000379261
-0.442503,0.000379261
-0.442503,0.000379251
-0.442504,0.000379244
-0.442502,0.000379239
-0.442501,0.00037923
-0.442504,0.000379229
-0.442503,0.00037922
-0.4425,0.00037922
-0.442499,0.000379212
-0.4425,0.000379205
-0.442504,0.00037921
-0.442506,0.000379208
-0.442508,0.000379203
-0.44251,0.000379198
-0.44251,0.000379189
-0.442509,0.00037918
-0.44251,0.000379172
-0.442512,0.000379167
-0.442511,0.000379159
-0.44251,0.00037915
-0.442511,0.000379141
-0.442513,0.000379139
-0.442511,0.000379133
-0.442512,0.000379124
-0.442514,0.000379119
-0.442514,0.00037911
-0.442515,0.000379101
-0.442517,0.000379098
-0.442517,0.000379089
-0.442513,0.000379101
-0.442513,0.000379092
-0.442515,0.000379091
-0.442516,0.000379083
-0.442515,0.000379075
-0.442517,0.000379069
-0.442518,0.000379063
-0.442518,0.000379054
-0.442519,0.000379046
-0.44252,0.000379038
-0.442521,0.00037903
-0.442521,0.000379021
-0.442519,0.00037902
-0.442519,0.000379011
-0.442518,0.000379005
-0.442517,0.000378996
-0.442515,0.000378992
-0.442515,0.000378984
-0.442512,0.000378981
-0.442512,0.000378972
-0.442512,0.000378963
-0.44251,0.000378958
-0.442511,0.00037895
-0.442512,0.000378941
-0.44251,0.000378934
-0.44251,0.000378925
-0.442501,0.000379019
-0.4425,0.000379012
-0.442502,0.000379008
-0.442503,0.000379003
-0.442503,0.000378994
-0.442502,0.000378986
-0.442503,0.000378979
-0.442503,0.000378971
-0.4425,0.00037897
-0.4425,0.000378961
-0.442498,0.000378957
-0.442501,0.000378959
-0.442501,0.000378951
-0.4425,0.000378944
-0.442499,0.000378936
-0.4425,0.000378927
-0.442501,0.000378922
-0.442501,0.000378913
-0.442497,0.000378927
-0.442496,0.000378918
-0.442497,0.00037891
-0.442496,0.000378902
-0.442495,0.000378895
-0.442496,0.000378886
-0.442498,0.000378885
-0.442497,0.000378878
-0.442497,0.000378869
-0.442498,0.00037886
-0.442499,0.000378852
-0.442501,0.000378852
-0.442502,0.000378843
-0.4425,0.000378837
-0.442501,0.000378828
-0.442503,0.000378825
-0.442503,0.000378816
-0.442505,0.000378815
-0.442505,0.000378806
-0.442507,0.000378803
-0.442509,0.000378798
-0.442509,0.000378789
-0.442508,0.000378783
-0.442508,0.000378774
-0.442508,0.000378766
-0.442509,0.000378757
-0.442508,0.000378749
-0.442508,0.00037874
-0.442508,0.000378731
-0.442507,0.000378725
-0.442506,0.000378716
-0.442507,0.000378708
-0.442508,0.000378702
-0.442504,0.00037872
-0.442506,0.000378716
-0.442506,0.000378707
-0.442501,0.000378735
-0.442502,0.000378727
-0.442502,0.000378718
-0.442503,0.000378712
-0.442505,0.000378706
-0.442505,0.000378697
-0.442507,0.000378692
-0.442505,0.000378689
-0.442503,0.000378685
-0.442502,0.000378677
-0.442505,0.000378678
-0.442506,0.000378672
-0.442507,0.000378663
-0.442507,0.000378655
-0.442511,0.00037866
-0.44251,0.000378651
-0.442505,0.000378687
-0.442505,0.000378679
-0.442506,0.00037867
-0.442506,0.000378661
-0.442504,0.000378655
-0.442503,0.000378648
-0.442505,0.000378644
-0.442503,0.000378639
-0.442501,0.000378635
-0.442504,0.000378638
-0.442503,0.000378632
-0.442504,0.000378625
-0.442502,0.00037862
-0.442501,0.000378614
-0.4425,0.000378605
-0.442502,0.000378598
-0.442499,0.000378596
-0.442499,0.000378587
-0.442498,0.000378578
-0.4425,0.000378572
-0.4425,0.000378563
-0.442501,0.000378554
-0.442503,0.000378551
-0.442503,0.000378542
-0.442503,0.000378532
-0.442504,0.000378525
-0.442505,0.000378518
-0.442506,0.00037851
-0.442507,0.000378502
-0.442509,0.000378496
-0.442507,0.000378491
-0.442506,0.000378483
-0.442503,0.000378488
-0.442505,0.000378486
-0.442507,0.000378481
-0.442508,0.000378473
-0.442506,0.000378467
-0.442505,0.000378459
-0.442505,0.00037845
-0.442505,0.000378441
-0.442506,0.000378432
-0.442506,0.000378423
-0.442506,0.000378414
-0.442506,0.000378405
-0.442506,0.000378396
-0.442505,0.000378387
-0.442507,0.000378384
-0.442506,0.000378378
-0.442507,0.00037837
-0.442505,0.000378365
-0.442498,0.000378416
-0.442499,0.000378408
-0.442497,0.000378403
-0.442495,0.000378401
-0.442497,0.000378397
-0.442494,0.000378403
-0.442492,0.000378399
-0.442487,0.000378416
-0.442488,0.000378408
-0.44249,0.000378403
-0.442489,0.000378395
-0.44249,0.000378388
-0.442492,0.000378383
-0.442491,0.000378376
-0.44249,0.000378368
-0.442491,0.00037836
-0.442491,0.000378351
-0.44249,0.000378344
-0.442493,0.000378349
-0.442496,0.000378349
-0.442496,0.00037834
-0.442493,0.000378341
-0.442493,0.000378332
-0.442493,0.000378323
-0.442493,0.000378314
-0.442493,0.000378305
-0.442493,0.000378296
-0.442494,0.00037829
-0.442497,0.000378292
-0.442497,0.000378283
-0.442496,0.000378274
-0.442495,0.000378269
-0.442494,0.00037826
-0.442494,0.000378251
-0.44249,0.000378256
-0.442493,0.000378253
-0.442492,0.000378244
-0.442492,0.000378235
-0.442492,0.000378226
-0.442493,0.000378217
-0.442491,0.000378211
-0.442487,0.000378226
-0.442486,0.000378219
-0.442485,0.00037821
-0.442486,0.000378201
-0.442488,0.000378201
-0.442491,0.000378199
-0.44249,0.000378192
-0.442491,0.000378184
-0.442494,0.000378188
-0.442496,0.000378185
-0.442496,0.000378176
-0.442496,0.000378167
-0.442495,0.000378159
